Order_ID,Order_Date,Customer_ID,Segment,Region,State,City,Product_ID,Quantity,Unit_Price,Discount_Percent,Unit_Cost,Total_sales,Total_cost,Profit,Shipping_Cost,Marketing_Cost,Payment_Mode,Sales_Channel,Order_Status,Salesperson,Production_City,Customer_Rating,Return_Reason
ORD002079,2025-07-04,C0415,Small Business,South,Karnataka,Bengaluru,P011,1,461.86,10,270.32,415.674,427.73,-12.056,150,7.41,UPI,Online,Delivered,Asha,Lucknow,5,
ORD002080,2025-11-25,C0302,Consumer,South,Telangana,Hyderabad,P008,1,5941.86,5,3716.03,5644.767,4412.17,1232.597,450,246.14,UPI,Retail Store,Delivered,Farhan,Patna,2,
ORD002081,2021-12-04,C0232,Small Business,South,Tamil Nadu,Chennai,P004,1,13279.33,7,9260.35,12349.7769,10207.87,2141.9069,250,697.52,Wallet,Distributor,Delivered,Imran,Hyderabad,5,
ORD002082,2022-10-03,C0391,Home Office,West,Maharashtra,Nagpur,P004,1,12361.73,15,10188.73,10507.4705,10889.15,-381.6795,150,550.42,UPI,Distributor,Delivered,Nitin,Bengaluru,3,
ORD002083,2024-11-03,C0501,Corporate,North,Delhi,Delhi,P011,1,434.79,3,255.42,421.7463,413.84,7.9063,150,8.42,Debit Card,Distributor,Delivered,Jay,Delhi,1,
ORD002084,2024-12-11,C0116,Home Office,West,Maharashtra,Pune,P010,3,264.19,5,134.08,752.9415,518.75,234.1915,80,36.51,Wallet,Marketplace,Delivered,Farhan,Hyderabad,2,
ORD002085,2021-10-21,C0243,Home Office,North,Delhi,Delhi,P011,5,370.98,7,285.79,1725.057,1862.67,-137.613,360,73.72,Wallet,Distributor,Delivered,Farhan,Udaipur,3.016895969,
ORD002086,2022-09-04,C0109,Consumer,South,Karnataka,Bengaluru,P006,5,8298.25,0,5344.29,41491.25,27482.04,14009.21,216,544.59,UPI,Marketplace,Delivered,Kavita,Lucknow,3.016895969,
ORD002087,2024-03-14,C0577,Corporate,East,Bihar,Patna,P006,1,4977.75,7,5069.68,4629.3075,5406.2,-776.8925,200,136.52,Wallet,Online,Delivered,Ramesh,Kolkata,3,
ORD002088,2023-02-14,C0179,Consumer,North,Rajasthan,Udaipur,P011,2,306.4,3,287.87,594.416,681.6,-87.184,80,25.86,COD,Marketplace,Delivered,Nitin,Jodhpur,3.016895969,
ORD002089,2025-10-21,C0484,Consumer,North,Uttar Pradesh,Noida,P016,2,12286.88,10,9480.34,22116.384,19550.81,2565.574,300,290.13,COD,Online,Delivered,Imran,Hyderabad,3.016895969,
ORD002090,2022-07-29,C0579,Consumer,West,Gujarat,Gandhinagar,P009,1,19578.45,18,17942.59,16054.329,18743.97,-2689.641,300,501.38,Credit Card,Marketplace,Delivered,Imran,Ahmedabad,1,
ORD002091,2020-08-18,C0252,Consumer,East,Odisha,Bhubaneswar,P014,1,6114.57,0,6293.42,6114.57,6776.54,-661.97,300,183.12,Net Banking,Retail Store,Delivered,Asha,Ahmedabad,5,
ORD002092,2022-03-08,C0698,Consumer,West,Gujarat,Gandhinagar,P011,10,298.15,3,271.14,2892.055,3931.25,-1039.195,1080,139.85,Debit Card,Online,Delivered,Jay,Chennai,4,
ORD002093,2024-11-26,C0514,Consumer,East,Odisha,Bhubaneswar,P007,1,8195.56,12,7258.67,7212.0928,7827.8,-615.7072,300,269.13,Net Banking,Marketplace,Delivered,Farhan,Lucknow,1,
ORD002094,2024-12-24,C0024,Small Business,West,Gujarat,Ahmedabad,P015,4,3826.72,10,2556.28,13776.192,10854.64,2921.552,150,479.52,COD,Marketplace,Delivered,Mehul,Hyderabad,3,
ORD002095,2022-09-19,C0261,Corporate,West,Gujarat,Surat,P016,1,11049.28,0,10519.63,11049.28,11164.53,-115.25,250,394.9,COD,Marketplace,Delivered,Ramesh,Bengaluru,1,
ORD002096,2025-11-06,C0526,Corporate,South,Telangana,Hyderabad,P016,1,13506.97,10,10364.29,12156.273,11001.87,1154.403,120,517.58,COD,Retail Store,Delivered,Nitin,Chennai,1,
ORD002097,2025-08-29,C0424,Consumer,West,Maharashtra,Nagpur,P011,1,322.66,5,265.83,306.527,730.56,-424.033,450,14.73,Wallet,Retail Store,In Transit,Imran,Noida,4,
ORD002098,2025-12-28,C0531,Consumer,West,Maharashtra,Pune,P008,1,6694.46,5,4385.4,6359.737,4641.37,1718.367,120,135.97,Debit Card,Retail Store,Delivered,Sonal,Hyderabad,2,
ORD002099,2020-08-01,C0437,Consumer,South,Telangana,Hyderabad,P006,5,8228.73,5,5276.53,39086.4675,28233.68,10852.7875,540,1311.03,Wallet,Distributor,Returned,Sonal,Mysuru,4,Late Delivery
ORD002100,2022-12-30,C0258,Consumer,North,Rajasthan,Jodhpur,P007,2,8849.65,0,7220.02,17699.3,15328.55,2370.75,80,808.51,COD,Marketplace,Delivered,Nitin,Delhi,4,
ORD002101,2024-10-19,C0323,Consumer,West,Maharashtra,Pune,P010,4,268.45,7,134.52,998.634,709.52,289.114,120,51.44,Debit Card,Marketplace,Delivered,Priyanka,Noida,3,
ORD002102,2024-06-11,C0067,Home Office,North,Uttar Pradesh,Lucknow,P011,1,313.33,10,275.36,281.997,739.3,-457.303,450,13.94,COD,Marketplace,Delivered,Jay,Pune,3,
ORD002103,2023-10-27,C0348,Consumer,North,Rajasthan,Jodhpur,P008,3,5325.54,3,4204.3,15497.3214,13410.65,2086.6714,150,647.75,Net Banking,Marketplace,Delivered,Mehul,Hyderabad,4,
ORD002104,2023-10-24,C0511,Consumer,South,Telangana,Hyderabad,P002,6,31800.07,10,20762.4,171720.378,134853.1,36867.278,144,10134.7,Credit Card,Marketplace,Returned,Sonal,Bengaluru,3.016895969,Damaged
ORD002105,2021-03-19,C0688,Corporate,East,Odisha,Bhubaneswar,P009,1,19557.54,10,18252.75,17601.786,19395.82,-1794.034,150,993.07,Credit Card,Online,Delivered,Ramesh,Surat,4,
ORD002106,2020-01-17,C0514,Consumer,East,Odisha,Bhubaneswar,P009,2,20107.77,7,19877.11,37400.4522,42001.49,-4601.0378,600,1647.27,Net Banking,Marketplace,Delivered,Sonal,Lucknow,1,
ORD002107,2020-06-17,C0301,Corporate,West,Gujarat,Gandhinagar,P014,1,7140.94,22,6768.51,5569.9332,7174.35,-1604.4168,300,105.84,Credit Card,Marketplace,Delivered,Nitin,Pune,4,
ORD002108,2024-09-16,C0621,Small Business,South,Karnataka,Mysuru,P017,2,428.96,5,295.84,815.024,939.55,-124.526,300,47.87,UPI,Distributor,Delivered,Imran,Ahmedabad,1,
ORD002109,2023-11-01,C0229,Consumer,North,Uttar Pradesh,Lucknow,P007,2,8057.17,3,7573.37,15630.9098,16228.63,-597.7202,120,961.89,Debit Card,Retail Store,Delivered,Asha,Patna,4,
ORD002110,2023-07-12,C0556,Home Office,West,Maharashtra,Nagpur,P015,2,2940.33,0,2515.64,5880.66,5525.63,355.03,250,244.35,Debit Card,Retail Store,Delivered,Sonal,Ahmedabad,3,
ORD002111,2022-03-22,C0312,Corporate,East,West Bengal,Kolkata,P012,1,178.94,15,91.21,152.099,693.29,-541.191,600,2.08,Wallet,Distributor,Returned,Imran,Bengaluru,2,Price Issue
ORD002112,2020-01-12,C0153,Home Office,South,Tamil Nadu,Chennai,P010,1,249.57,7,127.74,232.1001,740.01,-507.9099,600,12.27,COD,Distributor,Delivered,Imran,Chennai,3.016895969,
ORD002113,2020-06-13,C0508,Corporate,West,Maharashtra,Mumbai,P009,3,28521.64,12,20915.8,75297.1296,65062.47,10234.6596,450,1865.07,Credit Card,Distributor,Delivered,Ramesh,Pune,3.016895969,
ORD002114,2024-02-24,C0638,Consumer,West,Maharashtra,Pune,P014,4,9103.49,7,6376.29,33864.9828,26895.39,6969.5928,450,940.23,COD,Marketplace,Delivered,Imran,Hyderabad,2,
ORD002115,2024-01-13,C0693,Corporate,North,Delhi,Delhi,P015,1,4097.62,10,2690.05,3687.858,3331.24,356.618,600,41.19,UPI,Retail Store,Delivered,Imran,Ahmedabad,3.016895969,
ORD002116,2020-11-10,C0314,Consumer,West,Gujarat,Ahmedabad,P011,1,419.5,28,247,302.04,340.01,-37.97,80,13.01,Net Banking,Distributor,Delivered,Asha,Delhi,3,
ORD002117,2023-01-26,C0556,Home Office,West,Maharashtra,Nagpur,P010,3,208.3,0,118.64,624.9,829.44,-204.54,450,23.52,COD,Marketplace,Delivered,Ramesh,Bengaluru,3.016895969,
ORD002118,2023-10-16,C0503,Consumer,South,Tamil Nadu,Chennai,P012,5,200.1,5,97.59,950.475,1322.36,-371.885,810,24.41,COD,Online,Delivered,Kavita,Ahmedabad,2,
ORD002119,2023-04-18,C0078,Consumer,East,Bihar,Patna,P005,1,743.03,12,532.84,653.8664,743.91,-90.0436,200,11.07,Wallet,Marketplace,Delivered,Farhan,Pune,2,
ORD002120,2020-02-06,C0207,Corporate,East,West Bengal,Kolkata,P005,5,891,15,500.33,3786.75,3772.16,14.59,1080,190.51,COD,Marketplace,Returned,Asha,Chennai,4,
ORD002121,2020-11-16,C0628,Consumer,North,Rajasthan,Udaipur,P007,1,7629.71,7,7562.17,7095.6303,7920.27,-824.6397,150,208.1,Net Banking,Retail Store,Delivered,Nitin,Jaipur,3.016895969,
ORD002122,2024-04-20,C0185,Consumer,North,Rajasthan,Jodhpur,P005,1,829.22,25,580.72,621.915,743.74,-121.825,150,13.02,Net Banking,Distributor,Delivered,Asha,Ahmedabad,4,
ORD002123,2023-12-01,C0609,Consumer,West,Maharashtra,Mumbai,P012,1,225.98,10,98.01,203.382,704.84,-501.458,600,6.83,Wallet,Marketplace,Cancelled,Nitin,Hyderabad,4,
ORD002124,2022-10-23,C0078,Consumer,East,Bihar,Patna,P003,15,2200.53,7,2036.66,30697.3935,32423.13,-1725.7365,1080,793.23,Debit Card,Retail Store,Delivered,Farhan,Pune,1,
ORD002125,2025-11-15,C0484,Consumer,North,Uttar Pradesh,Noida,P016,1,11882.19,7,10389.96,11050.4367,11003.56,46.8767,150,463.6,Credit Card,Distributor,Delivered,Priyanka,Hyderabad,2,
ORD002126,2021-10-19,C0488,Consumer,West,Gujarat,Surat,P005,5,859.24,7,542.37,3995.466,3407.52,587.946,540,155.67,COD,Marketplace,Returned,Farhan,Ahmedabad,3.016895969,
ORD002127,2025-06-04,C0321,Consumer,North,Rajasthan,Jaipur,P001,8,43546.84,5,40975.12,330955.984,336583.8,-5627.816,540,8242.84,Credit Card,Marketplace,Delivered,Jay,Bengaluru,5,
ORD002128,2020-12-25,C0588,Consumer,West,Gujarat,Gandhinagar,P015,2,2961.24,5,2697.72,5626.356,5935.92,-309.564,200,340.48,Net Banking,Online,In Transit,Imran,Pune,4,
ORD002129,2020-10-14,C0430,Home Office,South,Tamil Nadu,Chennai,P016,5,11696.42,0,10257.79,58482.1,54581.76,3900.34,810,2482.81,Net Banking,Online,Delivered,Imran,Ahmedabad,1,
ORD002130,2021-03-10,C0633,Consumer,North,Uttar Pradesh,Lucknow,P003,10,2492.98,15,1914.62,21190.33,20164.77,1025.56,450,568.57,Debit Card,Retail Store,Delivered,Kavita,Hyderabad,2,
ORD002131,2023-06-05,C0317,Home Office,South,Telangana,Hyderabad,P009,5,25941.8,0,18957.39,129709,102525.86,27183.14,360,7378.91,COD,Online,Delivered,Mehul,Pune,4,
ORD002132,2025-02-02,C0676,Consumer,North,Rajasthan,Udaipur,P014,3,6593.12,13,6903.38,17208.0432,21685.09,-4477.0468,80,894.95,UPI,Marketplace,Delivered,Kavita,Ahmedabad,1,
ORD002133,2021-08-15,C0149,Consumer,South,Telangana,Hyderabad,P003,1,3574.52,7,1897,3324.3036,2134.08,1190.2236,200,37.08,Debit Card,Online,Delivered,Mehul,Chennai,2,
ORD002134,2024-02-07,C0574,Small Business,East,Odisha,Bhubaneswar,P007,4,7482.54,10,7318.5,26937.144,30511.09,-3573.946,450,787.09,UPI,Distributor,Delivered,Jay,Patna,1,
ORD002135,2023-06-15,C0362,Small Business,West,Gujarat,Gandhinagar,P010,2,206.43,0,134.27,412.86,873.43,-460.57,600,4.89,Net Banking,Retail Store,Delivered,Kavita,Bengaluru,1,
ORD002136,2022-07-14,C0007,Consumer,South,Karnataka,Bengaluru,P010,1,243.44,15,116.34,206.924,419.42,-212.496,300,3.08,Wallet,Distributor,Delivered,Farhan,Bengaluru,4,
ORD002137,2024-06-07,C0358,Home Office,North,Rajasthan,Jodhpur,P001,5,44742.58,7,40389.95,208052.997,211075.24,-3022.243,360,8765.49,Debit Card,Retail Store,Delivered,Priyanka,Hyderabad,2,
ORD002138,2025-09-18,C0157,Corporate,South,Tamil Nadu,Chennai,P003,4,3250.43,15,1849.54,11051.462,8567.49,2483.972,450,719.33,UPI,Distributor,Delivered,Imran,Hyderabad,3,
ORD002139,2025-04-22,C0648,Home Office,North,Rajasthan,Udaipur,P002,1,19881.36,3,20939.85,19284.9192,21346.06,-2061.1408,200,206.21,UPI,Distributor,In Transit,Mehul,Pune,2,
ORD002140,2022-04-02,C0317,Home Office,South,Telangana,Hyderabad,P013,1,326.54,0,170.49,326.54,630.51,-303.97,450,10.02,UPI,Distributor,Delivered,Nitin,Patna,1,
ORD002141,2022-09-29,C0359,Corporate,North,Uttar Pradesh,Lucknow,P007,3,8853.56,0,7012.58,26560.68,22206.35,4354.33,300,868.61,COD,Online,Delivered,Priyanka,Jaipur,4,
ORD002142,2022-01-19,C0110,Home Office,North,Rajasthan,Jaipur,P010,6,203.29,15,130.07,1036.779,1608.27,-571.491,810,17.85,Debit Card,Online,Delivered,Priyanka,Noida,1,
ORD002143,2021-03-21,C0145,Consumer,North,Uttar Pradesh,Lucknow,P013,2,275.02,5,172.17,522.538,961.54,-439.002,600,17.2,COD,Distributor,Delivered,Asha,Lucknow,5,
ORD002144,2020-05-05,C0136,Small Business,West,Gujarat,Ahmedabad,P008,8,5679.83,28,4002.33,32715.8208,33885.18,-1169.3592,216,1650.54,UPI,Distributor,Delivered,Farhan,Bengaluru,2,
ORD002145,2020-07-24,C0062,Corporate,West,Maharashtra,Mumbai,P012,4,198.89,10,94.04,716.004,541.76,174.244,120,45.6,Credit Card,Marketplace,Delivered,Nitin,Ahmedabad,3,
ORD002146,2021-03-20,C0197,Home Office,South,Karnataka,Bengaluru,P015,1,4215.46,7,2638.66,3920.3778,3248.33,672.0478,450,159.67,COD,Distributor,In Transit,Nitin,Bengaluru,3,
ORD002147,2020-06-02,C0698,Consumer,West,Gujarat,Gandhinagar,P016,2,10313.11,3,10893.6,20007.4334,22882.67,-2875.2366,120,975.47,Debit Card,Marketplace,Delivered,Priyanka,Hyderabad,5,
ORD002148,2024-04-10,C0249,Home Office,North,Rajasthan,Jodhpur,P010,1,179.57,0,121.59,179.57,278,-98.43,150,6.41,Credit Card,Distributor,Delivered,Nitin,Mysuru,3,
ORD002149,2025-04-04,C0463,Consumer,North,Rajasthan,Jaipur,P002,8,25513.51,3,19469.22,197984.8376,166939.51,31045.3276,540,10645.75,Debit Card,Marketplace,Delivered,Asha,Ahmedabad,1,
ORD002150,2022-06-28,C0306,Consumer,South,Karnataka,Mysuru,P003,2,2420.26,3,2059.83,4695.3044,4890.73,-195.4256,600,171.07,UPI,Marketplace,Delivered,Sonal,Chennai,5,
ORD002151,2025-09-10,C0354,Consumer,West,Maharashtra,Pune,P004,2,15280.02,5,10046.8,29032.038,21688.14,7343.898,450,1144.54,COD,Marketplace,Returned,Farhan,Pune,3.016895969,Damaged
ORD002152,2024-05-04,C0533,Home Office,East,Odisha,Bhubaneswar,P017,6,383.17,10,291.59,2069.118,1968.91,100.208,144,75.37,Wallet,Marketplace,Delivered,Jay,Bengaluru,3,
ORD002153,2020-05-03,C0003,Consumer,East,Bihar,Patna,P009,2,17896.76,15,19468.02,30424.492,40772.69,-10348.198,200,1636.65,Net Banking,Retail Store,Delivered,Imran,Jodhpur,2,
ORD002154,2023-12-01,C0061,Corporate,East,Odisha,Bhubaneswar,P009,5,20051.69,0,18803.22,100258.45,96112.33,4146.12,270,1826.23,Debit Card,Retail Store,Delivered,Ramesh,Lucknow,3,
ORD002155,2021-10-29,C0313,Consumer,West,Gujarat,Gandhinagar,P012,1,172.71,0,98.5,172.71,185.5,-12.79,80,7,Credit Card,Marketplace,Returned,Jay,Hyderabad,1,Wrong Product
ORD002156,2025-01-20,C0397,Corporate,West,Gujarat,Gandhinagar,P010,1,189.81,5,118.8,180.3195,277.32,-97.0005,150,8.52,Credit Card,Marketplace,In Transit,Ramesh,Delhi,1,
ORD002157,2020-02-12,C0172,Consumer,South,Karnataka,Bengaluru,P007,3,11251.91,7,7834.38,31392.8289,25619.21,5773.6189,300,1816.07,COD,Retail Store,Delivered,Imran,Patna,3,
ORD002158,2022-01-24,C0611,Consumer,West,Maharashtra,Pune,P009,3,24219.57,15,18175.86,61759.9035,59169.81,2590.0935,300,4342.23,COD,Retail Store,Delivered,Farhan,Mumbai,4,
ORD002159,2021-02-10,C0004,Consumer,East,Bihar,Patna,P003,1,2290.58,28,2045.8,1649.2176,2223.21,-573.9924,120,57.41,Debit Card,Distributor,Delivered,Mehul,Pune,4,
ORD002160,2024-10-17,C0436,Consumer,North,Rajasthan,Jaipur,P017,12,419.01,3,292.11,4877.2764,4149.9,727.3764,360,284.58,UPI,Distributor,In Transit,Sonal,Pune,4,
ORD002161,2024-05-11,C0022,Corporate,North,Rajasthan,Jaipur,P014,10,8269.57,0,6801.23,82695.7,73142.39,9553.31,1080,4050.09,UPI,Online,In Transit,Sonal,Ahmedabad,1,
ORD002162,2021-09-23,C0144,Home Office,East,Odisha,Bhubaneswar,P007,3,7016.62,7,8122.18,19576.3698,25836.09,-6259.7202,300,1169.55,Debit Card,Retail Store,Delivered,Imran,Jaipur,4,
ORD002163,2020-10-01,C0131,Consumer,North,Rajasthan,Udaipur,P004,1,9883.45,18,10036.56,8104.429,11007.41,-2902.981,600,370.85,Wallet,Online,Returned,Mehul,Ahmedabad,5,Damaged
ORD002164,2024-09-24,C0180,Consumer,West,Gujarat,Ahmedabad,P013,1,315.15,3,162.88,305.6955,367.4,-61.7045,200,4.52,Net Banking,Online,Delivered,Asha,Noida,4,
ORD002165,2021-09-12,C0349,Home Office,East,West Bengal,Kolkata,P011,1,332.03,12,269.73,292.1864,523.41,-231.2236,250,3.68,Credit Card,Online,Returned,Asha,Bhubaneswar,5,
ORD002166,2023-07-21,C0383,Home Office,North,Rajasthan,Udaipur,P001,2,41682.67,7,40107.45,77529.7662,84865.46,-7335.6938,120,4530.56,COD,Marketplace,Delivered,Jay,Bengaluru,4,
ORD002167,2023-08-01,C0679,Corporate,East,West Bengal,Kolkata,P001,1,40268.54,5,43665.08,38255.113,44675.89,-6420.777,200,810.81,Credit Card,Marketplace,Cancelled,Farhan,Ahmedabad,4,
ORD002168,2020-05-08,C0553,Corporate,East,Odisha,Bhubaneswar,P009,1,17043.98,10,20210.85,15339.582,21228.49,-5888.908,250,767.64,Net Banking,Retail Store,Delivered,Asha,Nagpur,4,
ORD002169,2024-06-02,C0019,Corporate,North,Rajasthan,Jodhpur,P011,2,340.79,35,282.38,443.027,890.25,-447.223,300,25.49,COD,Retail Store,Delivered,Mehul,Hyderabad,5,
ORD002170,2024-06-16,C0581,Home Office,North,Rajasthan,Jodhpur,P009,5,19149.43,22,20793.33,74682.777,108690.21,-34007.433,144,4579.56,UPI,Online,In Transit,Jay,Kolkata,1,
ORD002171,2024-07-15,C0634,Consumer,South,Tamil Nadu,Chennai,P004,2,12347.55,12,8838.97,21731.688,18957.73,2773.958,200,1079.79,Wallet,Retail Store,Delivered,Asha,Bengaluru,3.016895969,
ORD002172,2024-09-25,C0188,Consumer,East,Bihar,Patna,P006,5,5366.18,10,5548.1,24147.81,28836.4,-4688.59,810,285.9,Credit Card,Distributor,Delivered,Ramesh,Delhi,5,
ORD002173,2023-05-11,C0377,Consumer,East,Bihar,Patna,P008,8,4637.61,10,4017.13,33390.792,32813.59,577.202,270,406.55,COD,Online,Delivered,Imran,Jaipur,2,
ORD002174,2024-08-09,C0266,Home Office,West,Gujarat,Surat,P006,5,6813.12,7,5009.63,31681.008,27346.95,4334.058,810,1488.8,UPI,Distributor,Delivered,Asha,Lucknow,1,
ORD002175,2022-10-07,C0057,Consumer,North,Rajasthan,Udaipur,P005,4,770.95,22,543.29,2405.364,2588.85,-183.486,300,115.69,Credit Card,Marketplace,Delivered,Sonal,Bengaluru,4,
ORD002176,2025-05-03,C0026,Home Office,North,Delhi,Delhi,P001,1,55010.1,5,44169.28,52259.595,45364.3,6895.295,120,1075.02,UPI,Distributor,Cancelled,Sonal,Ahmedabad,5,
ORD002177,2020-04-09,C0309,Consumer,West,Gujarat,Ahmedabad,P006,1,6975.01,0,5745.99,6975.01,6306.87,668.14,250,310.88,Credit Card,Online,Delivered,Mehul,Jaipur,4,
ORD002178,2020-02-06,C0509,Consumer,East,West Bengal,Kolkata,P003,1,2644.43,18,1828.33,2168.4326,2245.6,-77.1674,300,117.27,Wallet,Distributor,Delivered,Imran,Chennai,3.016895969,
ORD002179,2021-05-25,C0611,Consumer,West,Maharashtra,Pune,P014,2,8456.28,5,6685.22,16066.932,14238.35,1828.582,450,417.91,UPI,Retail Store,Delivered,Kavita,Bengaluru,3.016895969,
ORD002180,2021-11-14,C0160,Consumer,East,West Bengal,Kolkata,P010,1,214.73,13,124.86,186.8151,383.14,-196.3249,250,8.28,UPI,Online,Delivered,Mehul,Nagpur,2,
ORD002181,2020-06-14,C0424,Consumer,West,Maharashtra,Nagpur,P010,1,191.69,22,134.97,149.5182,340.6,-191.0818,200,5.63,COD,Marketplace,In Transit,Asha,Mysuru,4,
ORD002182,2023-05-28,C0191,Small Business,East,Odisha,Bhubaneswar,P013,3,255.28,3,164.53,742.8648,682.33,60.5348,150,38.74,UPI,Retail Store,Delivered,Farhan,Hyderabad,3.016895969,
ORD002183,2024-11-22,C0618,Corporate,East,West Bengal,Kolkata,P010,3,192.2,15,125.03,490.11,708.96,-218.85,300,33.87,Net Banking,Online,Delivered,Farhan,Jodhpur,5,
ORD002184,2021-01-08,C0321,Consumer,North,Rajasthan,Jaipur,P013,1,283.49,0,174.43,283.49,379.5,-96.01,200,5.07,Net Banking,Online,Delivered,Nitin,Noida,5,
ORD002185,2021-04-14,C0057,Consumer,North,Rajasthan,Udaipur,P008,1,5023.74,20,4273.74,4018.992,4701.04,-682.048,150,277.3,Wallet,Distributor,Delivered,Asha,Kolkata,3,
ORD002186,2023-02-17,C0642,Consumer,North,Rajasthan,Udaipur,P005,15,725.31,3,576.1,10553.2605,9327.08,1226.1805,540,145.58,Wallet,Marketplace,Delivered,Priyanka,Pune,2,
ORD002187,2024-04-24,C0480,Consumer,West,Maharashtra,Pune,P013,15,303.93,7,161.76,4239.8235,3466.59,773.2335,810,230.19,Debit Card,Online,Delivered,Jay,Mysuru,3,
ORD002188,2022-10-19,C0203,Consumer,North,Rajasthan,Jaipur,P001,8,48242.68,10,39463.51,347347.296,331122.6,16224.696,216,15198.52,UPI,Retail Store,Delivered,Asha,Pune,5,
ORD002189,2021-12-12,C0244,Small Business,West,Gujarat,Gandhinagar,P007,3,8576.76,12,7737.58,22642.6464,24240.62,-1597.9736,450,577.88,UPI,Distributor,Delivered,Ramesh,Mumbai,4,
ORD002190,2022-06-27,C0290,Consumer,East,Bihar,Patna,P010,1,186.21,7,128.17,173.1753,387.13,-213.9547,250,8.96,Net Banking,Online,Delivered,Farhan,Jaipur,5,
ORD002191,2022-07-21,C0060,Corporate,East,Odisha,Bhubaneswar,P017,4,352.19,10,293.34,1267.884,1421.96,-154.076,200,48.6,Wallet,Distributor,Delivered,Sonal,Hyderabad,1,
ORD002192,2024-05-24,C0343,Corporate,North,Rajasthan,Jodhpur,P009,1,21206.97,17,19551.03,17601.7851,20319.29,-2717.5049,120,648.26,Wallet,Marketplace,Delivered,Farhan,Nagpur,5,
ORD002193,2025-12-21,C0635,Corporate,South,Karnataka,Bengaluru,P002,5,28666.54,0,21415.76,143332.7,113962.3,29370.4,540,6343.5,Debit Card,Online,Returned,Sonal,Chennai,1,Damaged
ORD002194,2024-03-04,C0256,Consumer,North,Rajasthan,Jaipur,P011,3,326.74,0,277.79,980.22,1027.15,-46.93,150,43.78,Net Banking,Retail Store,Delivered,Sonal,Noida,4,
ORD002195,2020-07-18,C0407,Consumer,North,Rajasthan,Jaipur,P006,2,6210.31,12,5322.9,10930.1456,11494,-563.8544,200,648.2,Credit Card,Distributor,Delivered,Priyanka,Patna,3.016895969,
ORD002196,2024-05-22,C0664,Consumer,South,Karnataka,Bengaluru,P009,2,27217.09,7,18258.6,50623.7874,39593.92,11029.8674,250,2826.72,Debit Card,Online,Delivered,Jay,Udaipur,3.016895969,
ORD002197,2025-10-28,C0476,Small Business,North,Uttar Pradesh,Lucknow,P010,1,194.05,12,136.37,170.764,593.41,-422.646,450,7.04,Credit Card,Distributor,Delivered,Mehul,Pune,1,
ORD002198,2024-09-05,C0203,Consumer,North,Rajasthan,Jaipur,P002,1,24451.94,5,20906.83,23229.343,22446.43,782.913,250,1289.6,Wallet,Retail Store,Delivered,Ramesh,Chennai,5,
ORD002199,2022-11-08,C0073,Consumer,East,West Bengal,Kolkata,P017,1,379.65,13,287.6,330.2955,894.64,-564.3445,600,7.04,Net Banking,Retail Store,Returned,Farhan,Chennai,2,Damaged
ORD002200,2020-01-25,C0280,Consumer,West,Gujarat,Gandhinagar,P010,10,221.19,7,115.64,2057.067,2035.35,21.717,810,68.95,Net Banking,Retail Store,Delivered,Priyanka,Kolkata,2,
ORD002201,2021-01-16,C0221,Consumer,South,Telangana,Hyderabad,P012,2,219.59,12,91.22,386.4784,324.99,61.4884,120,22.55,Net Banking,Distributor,Delivered,Farhan,Udaipur,3,
ORD002202,2023-03-21,C0324,Home Office,North,Rajasthan,Jodhpur,P013,2,264.78,28,193.62,381.2832,490.87,-109.5868,80,23.63,COD,Retail Store,Delivered,Mehul,Kolkata,5,
ORD002203,2021-09-18,C0420,Small Business,East,West Bengal,Kolkata,P006,2,5854.91,0,4924.74,11709.82,10530.12,1179.7,250,430.64,Net Banking,Online,Returned,Nitin,Kolkata,4,
ORD002204,2023-01-19,C0287,Consumer,West,Maharashtra,Nagpur,P005,1,834.72,0,,834.72,217.49,617.23,200,17.49,COD,Retail Store,Delivered,Ramesh,Chennai,5,
ORD002205,2021-07-15,C0431,Consumer,South,Tamil Nadu,Chennai,P012,3,198.69,0,102.82,596.07,398.83,197.24,80,10.37,Net Banking,Marketplace,Delivered,Ramesh,Lucknow,3.016895969,
ORD002206,2025-02-08,C0058,Corporate,West,Gujarat,Gandhinagar,P005,4,762.91,5,534.65,2899.058,2367.9,531.158,120,109.3,Net Banking,Distributor,Delivered,Nitin,Chennai,5,
ORD002207,2022-09-08,C0082,Small Business,North,Rajasthan,Jodhpur,P014,4,7642.01,5,6987.98,29039.638,29934.16,-894.522,250,1732.24,COD,Online,Delivered,Mehul,Hyderabad,3,
ORD002208,2024-11-17,C0091,Corporate,North,Rajasthan,Udaipur,P009,1,17607.21,20,19220.22,14085.768,19732.33,-5646.562,300,212.11,Credit Card,Distributor,Delivered,Jay,Mysuru,5,
ORD002209,2023-06-28,C0550,Home Office,North,Rajasthan,Jaipur,P013,2,299.86,15,164.95,509.762,937.76,-427.998,600,7.86,Wallet,Online,Delivered,Jay,Nagpur,2,
ORD002210,2023-05-10,C0551,Consumer,West,Maharashtra,Mumbai,P010,1,267.17,0,132.34,267.17,742.13,-474.96,600,9.79,Debit Card,Marketplace,Delivered,Imran,Mumbai,2,
ORD002211,2021-08-08,C0514,Consumer,East,Odisha,Bhubaneswar,P001,1,39814.25,12,40950.08,35036.54,43412.22,-8375.68,120,2342.14,Debit Card,Distributor,Delivered,Asha,Chennai,4,
